STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE
17,089,852002,6956,+41.906269,-088.289940
17,089,852003,7926,+41.928453,-088.285914
17,089,852101,7021,+41.968194,-088.356261
17,089,852102,8917,+41.958980,-088.320178
17,089,852201,4722,+41.902982,-088.320935
17,089,852202,9033,+41.911453,-088.349093
17,089,852300,2002,+41.911301,-088.310462
17,089,852401,8405,+41.954413,-088.419081
17,089,852402,8470,+41.919063,-088.420632
17,089,852403,5358,+41.852288,-088.543106
17,089,852500,6614,+41.888309,-088.289308
17,089,852601,7386,+41.890681,-088.323746
17,089,852606,4792,+41.869394,-088.325007
17,089,852700,7204,+41.853938,-088.320558
17,089,852803,5005,+41.850559,-088.290613
17,089,852805,5756,+41.821131,-088.309176
17,089,852806,6777,+41.827020,-088.284971
17,089,852807,3022,+41.829177,-088.356873
17,089,852808,7457,+41.830555,-088.327639
17,089,852903,5525,+41.789877,-088.272986
17,089,852904,2483,+41.762549,-088.275810
17,089,852905,4483,+41.776955,-088.322416
17,089,852906,5324,+41.797005,-088.299557
17,089,852907,6411,+41.778692,-088.292232
17,089,853001,3401,+41.794120,-088.359743
17,089,853004,2990,+41.805579,-088.337512
17,089,853005,5370,+41.772002,-088.366266
17,089,853006,3226,+41.771144,-088.354479
17,089,853007,5440,+41.775287,-088.343371
17,089,853008,4400,+41.786134,-088.339328
17,089,853100,3008,+41.765882,-088.338807
17,089,853200,6179,+41.765854,-088.321212
17,089,853300,5189,+41.771938,-088.299740
17,089,853400,9809,+41.759918,-088.298738
17,089,853500,7049,+41.761711,-088.286701
17,089,853600,8837,+41.752603,-088.299026
17,089,853900,5854,+41.757904,-088.343279
17,089,854001,4210,+41.753815,-088.361018
17,089,854002,5932,+41.734269,-088.343476
17,089,854100,4989,+41.743155,-088.319172
17,089,854200,6094,+41.744793,-088.315774
17,089,854301,7714,+41.746640,-088.302305
17,089,854302,5580,+41.739171,-088.304166
17,089,854400,14168,+41.737622,-088.281113
17,089,854501,15186,+41.858840,-088.417712
17,089,854503,11829,+41.750301,-088.408380
17,089,854504,7693,+41.787136,-088.426880
17,089,854600,3748,+42.040227,-088.282394
17,089,854700,2484,+41.753573,-088.324404
17,089,854800,7760,+41.875948,-088.353436
17,089,854900,5608,+42.013454,-088.305767
17,091,010100,2589,+41.247829,-087.671105
17,091,010201,1903,+41.251085,-087.901469
17,091,010202,10101,+41.248381,-087.833560
17,091,010300,3854,+41.138675,-088.143985
17,091,010400,4982,+41.133600,-087.945145
17,091,010500,7142,+41.157748,-087.900083
17,091,010601,5406,+41.180234,-087.887177
17,091,010602,5822,+41.177732,-087.867774
17,091,010701,4546,+41.170326,-087.833047
17,091,010702,7290,+41.150230,-087.848180
17,091,010800,3822,+41.151065,-087.694043
17,091,010900,4539,+41.184890,-087.613567
17,091,011000,2146,+41.068977,-087.602601
17,091,011100,2063,+41.033369,-087.719289
17,091,011200,1901,+41.090019,-087.767175
17,091,011300,2215,+41.088432,-087.810234
17,091,011400,1877,+41.119423,-087.825535
17,091,011500,2423,+41.121934,-087.841747
17,091,011600,1929,+41.125991,-087.856176
17,091,011700,3417,+41.128347,-087.873805
17,091,011800,2627,+41.139471,-087.873258
17,091,011900,1535,+41.145586,-087.868650
17,091,012000,5331,+41.159146,-087.876130
17,091,012100,3461,+41.119541,-087.887247
17,091,012200,3362,+41.109663,-087.880134
17,091,012300,5208,+41.116748,-087.860218
17,091,012400,4966,+41.109471,-087.848329
17,091,012500,2190,+41.098576,-087.871102
17,091,012600,4802,+41.048508,-087.972273
17,093,890101,18051,+41.700734,-088.284014
17,093,890102,13081,+41.670604,-088.348951
17,093,890201,4389,+41.716900,-088.327434
17,093,890202,2892,+41.713200,-088.337628
17,093,890301,6271,+41.695858,-088.362094
17,093,890302,6075,+41.701838,-088.337101
17,093,890400,26230,+41.688372,-088.417877
17,093,890500,13076,+41.664404,-088.526436
17,093,890600,9414,+41.617382,-088.464854
17,093,890700,15257,+41.546613,-088.317773
17,095,000100,3138,+41.083600,-090.187516
17,095,000200,2926,+41.008101,-090.268559
17,095,000300,4416,+40.962649,-090.356389
17,095,000400,4698,+40.972549,-090.380560
17,095,000500,5692,+40.949042,-090.398869
17,095,000600,3751,+40.955401,-090.374010
17,095,000700,2163,+40.951731,-090.348355
17,095,000800,2784,+40.945651,-090.370078
17,095,000900,2379,+40.937855,-090.386040
17,095,001000,4066,+40.938091,-090.357882
17,095,001100,2424,+40.939121,-090.339717
17,095,001200,1624,+40.945327,-090.307450
17,095,001300,3748,+40.905299,-090.284442
17,095,001400,1779,+40.845482,-090.323341
17,095,001500,3993,+40.798889,-090.401192
17,095,001600,3338,+40.837483,-090.076860
17,097,860101,8492,+42.465325,-087.868902
17,097,860103,3517,+42.485409,-087.830901
17,097,860104,3419,+42.473109,-087.828976
17,097,860200,3467,+42.454349,-087.824623
17,097,860301,3647,+42.456246,-087.849938
17,097,860302,3016,+42.455200,-087.840805
17,097,860400,6137,+42.428141,-087.859240
17,097,860500,4678,+42.440752,-087.835110
17,097,860600,6977,+42.424369,-087.831880
17,097,860805,1693,+42.485929,-088.148333
17,097,860806,5296,+42.485351,-088.109859
17,097,860807,3474,+42.427895,-088.184288
17,097,860808,2719,+42.443207,-088.141374
17,097,860809,3026,+42.459893,-088.114533
17,097,860810,7231,+42.481109,-088.067254
17,097,860811,4169,+42.458783,-088.071583
17,097,860903,6191,+42.396218,-088.166618
17,097,860904,5661,+42.360610,-088.187347
17,097,860905,5734,+42.379885,-088.142243
17,097,860906,8937,+42.354775,-088.141406
17,097,861007,4370,+42.432543,-088.034053
17,097,861008,5181,+42.418944,-088.033192
17,097,861009,5154,+42.410878,-088.014310
17,097,861010,5695,+42.400474,-088.113594
17,097,861011,8087,+42.395775,-088.079858
17,097,861012,5076,+42.429887,-088.089222
17,097,861013,3106,+42.407234,-088.056974
17,097,861014,3749,+42.393921,-088.049982
17,097,861105,4068,+42.337863,-088.043939
17,097,861106,8288,+42.353264,-088.022055
17,097,861107,4236,+42.364199,-088.050666
17,097,861108,6075,+42.351437,-088.051868
17,097,861201,7131,+42.374756,-088.083434
17,097,861202,4069,+42.376688,-088.063159
17,097,861301,5181,+42.377704,-088.107201
17,097,861303,4972,+42.375331,-088.100036
17,097,861304,3482,+42.368424,-088.100406
17,097,861402,8679,+42.344406,-088.095991
17,097,861403,2746,+42.357718,-088.091990
17,097,861404,6076,+42.354531,-088.076418
17,097,861504,8154,+42.345402,-087.898892
17,097,861505,3806,+42.392338,-087.938877
17,097,861506,5381,+42.402158,-087.912540
17,097,861507,3115,+42.381052,-087.892200
17,097,861508,3604,+42.380432,-087.926915
17,097,861509,3340,+42.360563,-087.920253
17,097,861510,4901,+42.359106,-087.903066
17,097,861603,5899,+42.350778,-087.951505
17,097,861604,5745,+42.393268,-087.989193
17,097,861607,4442,+42.344751,-087.995638
17,097,861608,3454,+42.347936,-087.978240
17,097,861609,4844,+42.381098,-087.983930
17,097,861610,3513,+42.359528,-087.981479
17,097,861611,4655,+42.370073,-087.986606
17,097,861701,1754,+42.403546,-087.831593
17,097,861702,4148,+42.389136,-087.839465
17,097,861803,6903,+42.401942,-087.853135
17,097,861804,3680,+42.384035,-087.860530
17,097,861901,3788,+42.399350,-087.872004
17,097,861902,6428,+42.379562,-087.871447
17,097,862000,5844,+42.367869,-087.852952
17,097,862100,5159,+42.376254,-087.841393
17,097,862200,4103,+42.367241,-087.832936
17,097,862300,3033,+42.350098,-087.833598
17,097,862401,3766,+42.366045,-087.840403
17,097,862402,3341,+42.357538,-087.841574
17,097,862501,3992,+42.354661,-087.851437
17,097,862502,2532,+42.340977,-087.850872
17,097,862603,6809,+42.364385,-087.869821
17,097,862604,4938,+42.355117,-087.869069
17,097,862605,4367,+42.341888,-087.867869
17,097,862700,4323,+42.345926,-087.840746
17,097,862800,1922,+42.330931,-087.864586
17,097,862901,3766,+42.336812,-087.841186
17,097,862902,2741,+42.330839,-087.848059
17,097,863003,7829,+42.315763,-087.837441
17,097,863004,4578,+42.302701,-087.861958
17,097,863005,4407,+42.302549,-087.850112
17,097,863006,0,+42.300336,-087.853834
17,097,863100,2476,+42.322844,-087.849375
17,097,863201,3443,+42.320705,-087.864743
17,097,863202,5093,+42.284779,-087.865190
17,097,863300,2736,+42.278495,-087.838891
17,097,863400,4257,+42.251811,-087.832183
17,097,863500,4243,+42.255528,-087.859819
17,097,863601,3555,+42.316367,-087.940043
17,097,863603,3656,+42.299414,-087.978378
17,097,863604,2916,+42.288058,-087.968936
17,097,863701,4500,+42.293585,-087.942631
17,097,863702,3742,+42.294412,-087.902243
17,097,863801,4690,+42.271077,-087.943481
17,097,863902,5533,+42.246976,-087.964485
17,097,863903,4388,+42.276654,-087.964895
17,097,863904,6011,+42.261308,-087.964505
17,097,864001,6360,+42.266047,-087.988965
17,097,864002,6283,+42.254257,-087.997876
17,097,864101,11442,+42.298282,-088.085389
17,097,864105,6008,+42.281461,-088.030692
17,097,864106,4087,+42.279428,-088.012269
17,097,864107,4901,+42.257570,-088.029705
17,097,864108,5740,+42.259488,-088.010914
17,097,864203,4336,+42.288510,-088.189557
17,097,864204,4795,+42.259768,-088.170259
17,097,864205,9075,+42.283979,-088.135475
17,097,864206,3524,+42.255255,-088.134848
17,097,864303,4522,+42.219067,-088.179374
17,097,864305,3851,+42.222171,-088.142188
17,097,864306,2269,+42.203013,-088.146138
17,097,864307,1861,+42.178558,-088.175887
17,097,864308,4323,+42.165429,-088.134564
17,097,864402,7277,+42.218734,-088.037086
17,097,864403,5206,+42.176274,-088.035784
17,097,864407,5669,+42.225563,-088.089380
17,097,864408,5743,+42.203984,-088.099431
17,097,864409,4631,+42.190351,-088.084119
17,097,864410,5219,+42.186006,-088.065988
17,097,864411,4912,+42.172867,-088.106097
17,097,864412,4156,+42.168368,-088.078761
17,097,864505,6493,+42.162410,-087.922569
17,097,864510,4160,+42.231865,-087.978001
17,097,864511,6564,+42.222543,-087.987713
17,097,864512,4576,+42.208762,-087.973259
17,097,864513,5188,+42.228512,-087.964253
17,097,864514,2474,+42.205615,-087.947483
17,097,864515,2874,+42.171889,-087.991975
17,097,864516,4581,+42.163764,-087.975766
17,097,864517,2932,+42.190627,-087.969821
17,097,864518,5514,+42.175919,-087.969702
17,097,864519,4869,+42.164551,-087.958275
17,097,864520,5268,+42.168902,-087.948752
17,097,864521,2511,+42.188872,-087.933989
17,097,864522,4705,+42.190920,-087.901995
17,097,864601,3733,+42.218902,-087.870678
17,097,864602,3955,+42.226064,-087.841674
17,097,864700,2976,+42.186169,-087.835459
17,097,864801,5536,+42.181220,-087.863710
17,097,864802,2661,+42.169149,-087.874622
17,097,864901,4294,+42.175071,-087.843831
17,097,864903,4829,+42.160108,-087.857495
17,097,864904,2404,+42.160841,-087.838761
17,097,865000,1363,+42.234018,-087.824706
17,097,865200,5715,+42.205588,-087.813575
17,097,865300,3297,+42.207795,-087.825864
17,097,865400,4232,+42.186957,-087.809819
17,097,865501,2367,+42.204643,-087.803891
17,097,865502,2420,+42.185627,-087.793222
17,097,865600,3525,+42.164979,-087.776761
17,097,865700,5781,+42.167603,-087.792015
17,097,865801,3084,+42.166724,-087.813871
17,097,865802,3034,+42.161824,-087.822067
17,097,866000,6785,+42.441754,-087.909567
17,097,866100,3556,+42.382403,-087.852933
17,097,866200,5871,+42.226555,-087.907854
17,097,990000,0,+42.326742,-087.431849
17,099,961701,6355,+41.616976,-088.664574
17,099,961702,3200,+41.576272,-088.734205
17,099,961800,4006,+41.565819,-088.921369
17,099,961900,4355,+41.555252,-089.126208
17,099,962000,3795,+41.544874,-089.115034
17,099,962100,5107,+41.377222,-089.089738
17,099,962200,5107,+41.368978,-088.933807
17,099,962300,6937,+41.466303,-088.706330
17,099,962400,3983,+41.332529,-088.661375
17,099,962500,2415,+41.339521,-088.717946
17,099,962600,5644,+41.363632,-088.839656
17,099,962700,2245,+41.350340,-088.844287
17,099,962800,3482,+41.345276,-088.858683
17,099,962900,3050,+41.338519,-089.100682
17,099,963000,5175,+41.339538,-089.117285
17,099,963100,3222,+41.333170,-089.135124
17,099,963200,3177,+41.313831,-089.127336
17,099,963300,2384,+41.332449,-089.093202
17,099,963400,3999,+41.298098,-089.063535
17,099,963500,4785,+41.322828,-088.843053
17,099,963600,3401,+41.334776,-088.841156
17,099,963700,5694,+41.255233,-088.682684
17,099,963800,4476,+41.132502,-088.819515
17,099,963900,5286,+41.133880,-088.844020
17,099,964000,2475,+41.267594,-088.875745
17,099,964100,4102,+41.139084,-088.997214
17,099,964200,2705,+41.114322,-088.839730
17,099,964300,3362,+41.116459,-088.823837
17,101,880700,3119,+38.776670,-087.704440
17,101,880800,5769,+38.684444,-087.822871
17,101,880900,2834,+38.712618,-087.756895
17,101,881000,2013,+38.728726,-087.685196
17,101,881100,3098,+38.720955,-087.686774
17,103,000100,2967,+41.837717,-089.124500
17,103,000200,3483,+41.843753,-089.376839
17,103,000300,4155,+41.838434,-089.474135
17,103,000400,7589,+41.865306,-089.482783
17,103,000500,4992,+41.843730,-089.535278
17,103,000600,3519,+41.835808,-089.496223
17,103,000700,2002,+41.732633,-089.539771
17,103,000800,3767,+41.707717,-089.327318
17,103,000900,3557,+41.684069,-089.085226
17,105,960100,4245,+41.092220,-088.427491
17,105,960200,4690,+41.008978,-088.431048
17,105,960300,3163,+41.078647,-088.799973
17,105,960400,3430,+40.916115,-088.827009
17,105,960500,2927,+40.889236,-088.642358
17,105,960600,4518,+40.884224,-088.620457
17,105,960700,5300,+40.869964,-088.636738
17,105,960800,5731,+40.776936,-088.550938
17,105,960900,2499,+40.794288,-088.403595
17,105,961000,2447,+40.719524,-088.367612
17,107,952900,3759,+40.227471,-089.263577
17,107,953000,2593,+40.241175,-089.491403
17,107,953100,3762,+40.160238,-089.369320
17,107,953200,3992,+40.152254,-089.349860
17,107,953300,3520,+40.142852,-089.367277
17,107,953400,3776,+40.149524,-089.382372
17,107,953500,5575,+40.081653,-089.421371
17,107,953600,3328,+40.015768,-089.246115
17,109,010100,3782,+40.562865,-090.502112
17,109,010200,1960,+40.561549,-090.775063
17,109,010300,1992,+40.464622,-090.723881
17,109,010400,7319,+40.466317,-090.682618
17,109,010500,2734,+40.470752,-090.686515
17,109,010600,2343,+40.465176,-090.658981
17,109,010700,4310,+40.450354,-090.663005
17,109,010900,2613,+40.451024,-090.686337
17,109,011000,2487,+40.412446,-090.576664
17,109,011100,3072,+40.397230,-090.802605
17,111,870101,7277,+42.462215,-088.329233
17,111,870102,6765,+42.449956,-088.228587
17,111,870200,6277,+42.400462,-088.572044
17,111,870301,4657,+42.433676,-088.630571
17,111,870302,4477,+42.422092,-088.611559
17,111,870401,7974,+42.369885,-088.391084
17,111,870402,6016,+42.334352,-088.439838
17,111,870500,9274,+42.371526,-088.338107
17,111,870603,4630,+42.357723,-088.293961
17,111,870604,6011,+42.358357,-088.264091
17,111,870605,6419,+42.335886,-088.296095
17,111,870606,4153,+42.337419,-088.269298
17,111,870702,7686,+42.352240,-088.226870
17,111,870703,5615,+42.394439,-088.250462
17,111,870704,3865,+42.402467,-088.213211
17,111,870803,8140,+42.298113,-088.312860
17,111,870807,5413,+42.251084,-088.331804
17,111,870808,3763,+42.250375,-088.303938
17,111,870809,6901,+42.285068,-088.267751
17,111,870810,4535,+42.267632,-088.239654
17,111,870811,4620,+42.300037,-088.214958
17,111,870812,4873,+42.268072,-088.212316
17,111,870902,7631,+42.283706,-088.407842
17,111,870903,3579,+42.321837,-088.442877
17,111,870904,4805,+42.314240,-088.458835
17,111,870905,4919,+42.306869,-088.441684
17,111,871003,4649,+42.267659,-088.611407
17,111,871004,6030,+42.233936,-088.611781
17,111,871104,17533,+42.172881,-088.402002
17,111,871105,5250,+42.223403,-088.361930
17,111,871106,9114,+42.213724,-088.385629
17,111,871107,5276,+42.177934,-088.363175
17,111,871108,5731,+42.196034,-088.370582
17,111,871109,5165,+42.189409,-088.392120
17,111,871201,6734,+42.217896,-088.346113
17,111,871202,5838,+42.219818,-088.329540
17,111,871205,4660,+42.182296,-088.318534
17,111,871206,6695,+42.166124,-088.331420
17,111,871207,4598,+42.184582,-088.341734
17,111,871208,3947,+42.196251,-088.347107
17,111,871209,3474,+42.197372,-088.331360
17,111,871301,4653,+42.235804,-088.317615
17,111,871304,3215,+42.232604,-088.261663
17,111,871305,6705,+42.225749,-088.232799
17,111,871306,8421,+42.210400,-088.273787
17,111,871307,4855,+42.213372,-088.225510
17,111,871310,4381,+42.161060,-088.299329
17,111,871311,4496,+42.177855,-088.297820
17,111,871402,6246,+42.189647,-088.220686
17,111,871404,4536,+42.162618,-088.269723
17,111,871500,11348,+42.208614,-088.490743
17,111,871600,4935,+42.196529,-088.252854
17,113,000102,6831,+40.518852,-088.987015
17,113,000104,10908,+40.528541,-088.986725
17,113,000105,3820,+40.545643,-088.965038
17,113,000200,7036,+40.509451,-088.991268
17,113,000301,4189,+40.503597,-089.001964
17,113,000302,5828,+40.506898,-089.016960
17,113,000400,2876,+40.503117,-088.988440
17,113,000501,2690,+40.503904,-088.978266
17,113,000502,2517,+40.504593,-088.965303
17,113,000504,4950,+40.514817,-088.958615
17,113,000505,5508,+40.518190,-088.932990
17,113,001103,3200,+40.477552,-088.939005
17,113,001104,8314,+40.464733,-088.936323
17,113,001105,5130,+40.495664,-088.933795
17,113,001106,3294,+40.494951,-088.946520
17,113,001200,2518,+40.493398,-088.963623
17,113,001301,2012,+40.489549,-088.982440
17,113,001302,2292,+40.490231,-088.991150
17,113,001303,1711,+40.489115,-088.997977
17,113,001402,3387,+40.447329,-089.035162
17,113,001403,3877,+40.488088,-089.012519
17,113,001404,4300,+40.463513,-089.016024
17,113,001500,2425,+40.477847,-089.003938
17,113,001600,2575,+40.480224,-088.994302
17,113,001700,2292,+40.479480,-088.984308
17,113,001800,3228,+40.478645,-088.969236
17,113,002101,4771,+40.452422,-088.993987
17,113,002102,1771,+40.420550,-088.974051
17,113,005101,8523,+40.504040,-088.913081
17,113,005102,6749,+40.639612,-088.922830
17,113,005201,1235,+40.495977,-089.092629
17,113,005202,3161,+40.553603,-089.163552
17,113,005400,9006,+40.372155,-088.926004
17,113,005501,2474,+40.350994,-088.757379
17,113,005502,2420,+40.336878,-088.692230
17,113,005601,1889,+40.556921,-088.625978
17,113,005602,2212,+40.440890,-088.616778
17,113,005700,5144,+40.682671,-088.732884
17,113,005800,4290,+40.467979,-088.965942
17,113,005900,4374,+40.468622,-088.993102
17,113,006000,3845,+40.408157,-089.144175
17,115,000200,2737,+39.842445,-088.933992
17,115,000300,3703,+39.832983,-088.942571
17,115,000400,1292,+39.835593,-088.968959
17,115,000500,3938,+39.840185,-088.965589
17,115,000600,2035,+39.851851,-088.965813
17,115,000900,1955,+39.857506,-088.937517
17,115,001000,1276,+39.860322,-088.916050
17,115,001100,3502,+39.847794,-088.907367
17,115,001200,2766,+39.834315,-088.930250
17,115,001300,2265,+39.811390,-088.945807
17,115,001400,2479,+39.813476,-088.957881
17,115,001500,4104,+39.836925,-088.994460
17,115,001600,2407,+39.840453,-088.978417
17,115,001700,2240,+39.852334,-088.987693
17,115,001801,2249,+39.862483,-088.995127
17,115,001802,2387,+39.862454,-088.981702
17,115,001900,2645,+39.860937,-088.967754
17,115,002000,4296,+39.863985,-088.958679
17,115,002100,1550,+39.867889,-088.933322
17,115,002200,5553,+39.906623,-088.868108
17,115,002300,2978,+39.817211,-088.852236
17,115,002401,2608,+39.834493,-088.888548
17,115,002402,5216,+39.812843,-088.899847
17,115,002500,7131,+39.779194,-088.870319
17,115,002601,4050,+39.803048,-088.957756
17,115,002602,1985,+39.724034,-088.991901
17,115,002700,2371,+39.728411,-089.094954
17,115,002800,4446,+39.880444,-089.084349
17,115,002901,3982,+39.925391,-088.966644
17,115,002902,4576,+39.899098,-088.964730
17,115,002903,4616,+39.889431,-088.934483
17,115,002904,5349,+39.884090,-088.970541
17,115,003000,3550,+40.016151,-088.900947
17,115,003100,2531,+39.850799,-088.950956
17,117,956000,3278,+39.504485,-089.770039
17,117,956100,3524,+39.453248,-089.790471
17,117,956200,2519,+39.435985,-090.006991
17,117,956300,3266,+39.309715,-089.828262
17,117,956400,5484,+39.281210,-089.881209
17,117,956500,2652,+39.231841,-090.033860
17,117,956600,4804,+39.062682,-090.105093
17,117,956700,4326,+39.047699,-089.975099
17,117,956800,2742,+39.068208,-089.857312
17,117,956900,3754,+39.127487,-089.815708
17,117,957000,3769,+39.088939,-089.785386
17,117,957100,2688,+39.067265,-089.726846
17,117,957200,4959,+39.012304,-089.788460
17,119,400101,2703,+38.717711,-090.129254
17,119,400102,5603,+38.707759,-090.134815
17,119,400200,4327,+38.712114,-090.155139
17,119,400600,3061,+38.682679,-090.153393
17,119,400700,1890,+38.676199,-090.167879
17,119,400801,1905,+38.727161,-090.114270
17,119,400802,6188,+38.714596,-090.113583
17,119,400903,5323,+38.697849,-090.076014
17,119,400904,3364,+38.736672,-090.112814
17,119,400951,4966,+38.727763,-090.099038
17,119,400952,3335,+38.730898,-090.079314
17,119,401000,2583,+38.847570,-090.081350
17,119,401100,6505,+38.867077,-090.091758
17,119,401200,1841,+38.856451,-090.083514
17,119,401300,5198,+38.880326,-090.105874
17,119,401400,3326,+38.895090,-090.129948
17,119,401500,2763,+38.891685,-090.138994
17,119,401701,2570,+38.918021,-090.092030
17,119,401721,5797,+38.912877,-090.053421
17,119,401722,2684,+38.905123,-090.040097
17,119,401800,6033,+38.886223,-090.076355
17,119,401901,1841,+38.864403,-090.053484
17,119,401903,4488,+38.792028,-090.069753
17,119,401904,709,+38.763238,-090.093927
17,119,402000,4403,+38.909535,-090.144526
17,119,402100,3321,+38.908873,-090.171892
17,119,402200,3395,+38.913497,-090.191047
17,119,402300,1876,+38.901332,-090.195515
17,119,402400,1804,+38.893247,-090.177764
17,119,402500,2222,+38.895476,-090.170033
17,119,402600,2800,+38.894071,-090.152425
17,119,402701,7517,+38.952634,-090.175245
17,119,402721,7572,+38.944236,-090.215475
17,119,402722,2891,+38.926495,-090.229973
17,119,402801,3527,+38.953939,-090.129835
17,119,402802,8158,+38.930276,-089.987941
17,119,402803,3545,+38.870120,-089.998258
17,119,402900,4485,+38.816509,-089.960331
17,119,403001,5077,+38.797632,-089.963548
17,119,403002,7386,+38.795500,-089.941358
17,119,403101,5885,+38.792024,-089.997823
17,119,403121,9285,+38.762410,-089.979446
17,119,403122,5539,+38.767215,-089.944198
17,119,403200,4649,+38.681958,-089.976005
17,119,403300,3102,+38.669592,-089.987688
17,119,403401,3923,+38.685412,-089.993590
17,119,403402,6031,+38.668106,-090.003384
17,119,403502,6152,+38.690897,-089.962678
17,119,403531,8226,+38.731429,-089.880005
17,119,403532,4700,+38.700179,-089.883835
17,119,403533,9632,+38.726808,-089.954713
17,119,403534,4093,+38.718585,-089.998575
17,119,403601,3261,+38.759344,-089.681968
17,119,403603,1891,+38.744683,-089.657735
17,119,403604,6619,+38.734472,-089.670932
17,119,403701,6159,+38.782104,-089.844315
17,119,403702,5774,+38.735646,-089.697536
17,119,403801,4907,+38.910133,-089.868220
17,119,403802,4596,+38.920316,-089.733505
17,119,404000,2788,+38.700760,-090.146181
17,119,404100,3088,+38.779927,-090.106572
17,121,951600,3571,+38.715124,-088.842481
17,121,951700,2609,+38.737674,-089.036701
17,121,951800,2391,+38.598115,-089.118736
17,121,951900,2999,+38.600865,-089.030733
17,121,952000,4495,+38.637875,-088.946593
17,121,952100,3238,+38.621590,-088.950618
17,121,952200,4181,+38.560948,-088.857755
17,121,952300,3599,+38.518194,-089.053530
17,121,952400,3623,+38.522546,-089.112827
17,121,952500,2819,+38.511839,-089.135547
17,121,952600,2178,+38.526431,-089.133177
17,121,952700,3734,+38.538984,-089.128168
17,123,961100,2628,+41.057110,-089.167316
17,123,961200,2542,+41.114283,-089.360650
17,123,961300,2273,+41.040360,-089.492056
17,123,961400,2921,+41.010214,-089.398197
17,123,961500,2276,+40.991996,-089.154567
17,125,956300,2975,+40.405345,-089.795276
17,125,956400,2065,+40.339538,-089.974911
17,125,956500,3369,+40.298522,-090.059275
17,125,956600,1976,+40.175797,-090.100029
17,125,956700,1885,+40.241723,-089.739521
17,125,956800,2396,+40.202691,-089.696140
17,127,970100,4895,+37.222831,-088.772755
17,127,970200,4249,+37.161980,-088.731226
17,127,970300,3829,+37.158862,-088.615386
17,127,970400,2456,+37.149919,-088.721622
17,129,010100,6139,+39.996599,-089.732583
17,129,010200,4073,+40.004709,-089.846934
17,129,010300,2493,+39.986717,-089.886817
17,131,040100,4579,+41.291540,-090.566200
17,131,040200,3754,+41.180961,-090.920610
17,131,040300,3918,+41.200138,-090.750977
17,131,040400,4183,+41.171921,-090.550131
17,133,600101,7074,+38.452856,-090.203299
17,133,600102,4814,+38.429832,-090.206235
17,133,600401,6396,+38.342427,-090.137196
17,133,600402,4447,+38.343631,-090.227026
17,133,600501,6888,+38.298280,-090.152731
17,133,600502,3338,+38.230818,-090.081506
17,135,957300,3483,+39.298539,-089.273408
17,135,957400,2491,+39.236595,-089.383562
17,135,957500,3273,+39.369885,-089.608343
17,135,957600,3481,+39.171247,-089.604014
17,135,957700,3103,+39.183789,-089.649630
17,135,957800,3424,+39.171623,-089.651926
17,135,957900,5040,+39.158008,-089.486166
17,135,958000,5809,+39.103168,-089.432460
17,137,951400,2796,+39.814494,-090.475310
17,137,951500,3174,+39.772428,-090.232094
17,137,951600,3554,+39.734342,-090.217922
17,137,951700,2811,+39.740093,-090.234187
17,137,951800,4396,+39.732413,-090.243352
17,137,951900,4861,+39.735500,-090.261395
17,137,952000,3824,+39.723073,-090.217230
17,137,952100,3660,+39.708661,-090.230118
17,137,952200,3125,+39.614360,-090.226040
17,137,952300,3346,+39.608314,-090.000353
17,139,976900,4892,+39.631923,-088.524597
17,139,977000,2523,+39.717410,-088.688415
17,139,977100,3184,+39.610496,-088.702066
17,139,977200,4247,+39.597398,-088.608250
17,141,960700,4364,+42.136464,-089.312225
17,141,960800,3647,+42.124933,-089.569830
17,141,960900,4793,+42.040408,-089.420625
17,141,961000,7054,+42.089461,-089.088446
17,141,961100,5184,+41.936799,-089.049093
17,141,961200,5778,+41.932734,-089.098458
17,141,961300,5262,+42.030256,-089.251823
17,141,961400,4119,+42.012928,-089.332102
17,141,961500,4563,+41.965206,-089.545509
17,141,961600,3554,+41.911671,-089.067463
17,141,961700,5179,+42.122321,-089.266163
17,143,000100,1087,+40.664521,-089.636969
17,143,000200,1868,+40.672933,-089.637232
17,143,000300,2332,+40.672574,-089.628401
17,143,000500,1804,+40.677303,-089.618646
17,143,000600,3115,+40.682257,-089.631140
17,143,000900,2550,+40.691414,-089.603083
17,143,001200,1953,+40.695828,-089.587674
17,143,001300,2021,+40.703770,-089.577456
17,143,001500,2044,+40.715951,-089.563122
17,143,001600,4054,+40.707529,-089.586859
17,143,001800,3294,+40.701290,-089.607019
17,143,001900,1567,+40.694099,-089.617846
17,143,002000,3317,+40.699696,-089.615827
17,143,002100,4846,+40.713040,-089.604935
17,143,002200,4237,+40.721524,-089.607373
17,143,002300,4710,+40.732653,-089.601447
17,143,002400,4677,+40.724541,-089.584447
17,143,002500,3528,+40.715829,-089.585390
17,143,002600,1835,+40.732214,-089.567969
17,143,002701,3840,+40.719704,-089.635106
17,143,002702,3879,+40.730906,-089.633625
17,143,002800,3187,+40.742326,-089.625923
17,143,002900,4041,+40.748537,-089.598978
17,143,003000,4701,+40.755158,-089.625533
17,143,003101,5377,+40.760773,-089.658997
17,143,003102,6094,+40.769496,-089.634428
17,143,003200,4303,+40.772493,-089.610605
17,143,003300,3060,+40.770535,-089.590008
17,143,003401,11216,+40.812047,-089.615864
17,143,003402,3748,+40.833334,-089.600522
