RESIDENCE,WORKPLACE,JOBS
17019001302,17019001204,6
17019001302,17019001206,2
17019001302,17019001301,15
17019001302,17019001302,25
17019001302,17019001400,8
17019001302,17019005300,126
17019001302,17019005500,6
17019001302,17019005702,2
17019001302,17019010500,2
17019001302,17019010604,2
17019001302,17019011000,19
17019001302,17197880204,2
17019001400,17019000301,8
17019001400,17019000401,3
17019001400,17019000402,325
17019001400,17019000500,31
17019001400,17019000700,6
17019001400,17019000800,11
17019001400,17019000901,4
17019001400,17019000902,25
17019001400,17019001000,5
17019001400,17019001201,4
17019001400,17019001203,3
17019001400,17019001204,2
17019001400,17019001206,6
17019001400,17019001301,91
17019001400,17019001302,14
17019001400,17019001400,7
17019001400,17019005300,83
17019001400,17019005402,2
17019001400,17019005500,21
17019001400,17019005702,5
17019001400,17019005800,4
17019001400,17019010603,2
17019001400,17019011000,21
17019001400,17019011100,7
17019001400,17029000500,5
17019001400,17029000800,2
17019001400,17031243300,11
17019001400,17031320100,2
17019001400,17031320400,4
17019001400,17031770700,2
17019001400,17031839100,2
17019001400,17031842200,2
17019001400,17113001106,3
17019001400,17113001800,4
17019001400,17115001000,3
17019001400,17115001600,2
17019001400,17115002902,2
17019001400,17139976900,2
17019001400,17167000900,2
17019001400,17179021603,2
17019001400,17183000400,2
17019001400,17183001200,2
17019001400,17183011200,2
17019001400,17197880120,2
17019001400,17197880204,2
17019005300,17019000301,2
17019005300,17019000402,129
17019005300,17019000500,32
17019005300,17019000800,13
17019005300,17019000901,5
17019005300,17019000902,4
17019005300,17019001201,10
17019005300,17019001203,2
17019005300,17019001301,8
17019005300,17019001302,8
17019005300,17019001400,6
17019005300,17019005300,39
17019005300,17019005401,18
17019005300,17019005402,2
17019005300,17019005500,31
17019005300,17019005701,4
17019005300,17019005702,2
17019005300,17019005800,6
17019005300,17019010603,2
17019005300,17019010604,3
17019005300,17019011000,6
17019005300,17029000500,2
17019005300,17029000800,2
17019005300,17031100400,2
17019005300,17031243300,3
17019005300,17031320100,2
17019005300,17031802605,2
17019005300,17031842200,4
17019005300,17167001300,2
17019005300,17195000100,2
17019005300,17199021000,2
17019005401,17019000402,114
17019005401,17019000500,15
17019005401,17019000800,8
17019005401,17019000901,4
17019005401,17019000902,4
17019005401,17019001000,2
17019005401,17019001201,4
17019005401,17019001301,6
17019005401,17019001302,7
17019005401,17019005300,109
17019005401,17019005401,17
17019005401,17019005500,35
17019005401,17019005800,2
17019005401,17019005900,2
17019005401,17019010400,11
17019005401,17019010604,2
17019005401,17019011000,6
17019005401,17019011100,2
17019005401,17031243300,3
17019005401,17041952400,3
17019005401,17043846509,2
17019005401,17113001200,2
17019005401,17113001800,2
17019005401,17143001200,2
17019005402,17019000301,2
17019005402,17019000402,94
17019005402,17019000500,17
17019005402,17019000800,19
17019005402,17019000901,11
17019005402,17019000902,10
17019005402,17019001201,4
17019005402,17019001204,2
17019005402,17019001301,4
17019005402,17019001302,2
17019005402,17019005300,96
17019005402,17019005401,11
17019005402,17019005402,8
17019005402,17019005500,23
17019005402,17019005702,12
17019005402,17019005800,6
17019005402,17019005900,4
17019005402,17019010204,2
17019005402,17019010400,5
17019005402,17019010604,19
17019005402,17019011000,5
17019005402,17113001800,2
17019005500,17019000402,249
17019005500,17019000500,15
17019005500,17019000800,12
17019005500,17019000901,6
17019005500,17019001000,2
17019005500,17019001301,2
17019005500,17019001302,2
17019005500,17019005300,76
17019005500,17019005401,16
17019005500,17019005500,49
17019005500,17019005701,2
17019005500,17019005702,2
17019005500,17019005800,4
17019005500,17019010204,2
17019005500,17019011000,2
17019005500,17019011100,10
17019005500,17113001104,2
17019005500,17113001800,2
17019005500,17197882801,2
17019005600,17019000401,2
17019005600,17019000402,381
17019005600,17019000500,43
17019005600,17019000700,8
17019005600,17019000800,24
17019005600,17019000901,13
17019005600,17019000902,16
17019005600,17019001000,2
17019005600,17019001100,2
17019005600,17019001201,8
17019005600,17019001204,9
17019005600,17019001301,24
17019005600,17019001302,2
17019005600,17019001400,7
17019005600,17019005300,129
17019005600,17019005401,24
17019005600,17019005402,2
17019005600,17019005500,65
17019005600,17019005600,2
17019005600,17019005701,10
17019005600,17019005702,18
17019005600,17019005800,16
17019005600,17019005900,5
17019005600,17019010400,3
17019005600,17019010604,4
17019005600,17019011000,13
17019005600,17019011100,11
17019005600,17031243300,8
17019005600,17063000800,2
17019005600,17113001200,2
17019005600,17143001200,2
17019005600,17183000400,2
17019005600,17197880121,2
17019005600,17201003709,2
17019005701,17019000301,2
17019005701,17019000401,2
17019005701,17019000402,484
17019005701,17019000500,26
17019005701,17019000800,2
17019005701,17019000901,5
17019005701,17019001201,2
17019005701,17019001301,4
17019005701,17019001302,4
17019005701,17019001400,4
17019005701,17019005300,90
17019005701,17019005401,17
17019005701,17019005500,26
17019005701,17019005701,4
17019005701,17019005702,2
17019005701,17019005800,6
17019005701,17019010603,2
17019005701,17019011000,4
17019005701,17019011100,4
17019005701,17031243300,3
17019005701,17089854800,2
17019005702,17019000301,2
17019005702,17019000402,223
17019005702,17019000500,20
17019005702,17019000800,8
17019005702,17019000901,5
17019005702,17019000902,6
17019005702,17019001204,2
17019005702,17019001206,2
17019005702,17019001301,7
17019005702,17019001400,7
17019005702,17019005300,92
17019005702,17019005401,8
17019005702,17019005402,2
17019005702,17019005500,19
17019005702,17019005702,12
17019005702,17019005800,2
17019005702,17019010300,2
17019005702,17019010601,3
17019005702,17019010604,4
17019005702,17019010900,3
17019005702,17019011000,6
17019005702,17019011100,2
17019005702,17031243300,2
17019005702,17031842200,2
17019005702,17113001105,2
17019005800,17019000402,503
17019005800,17019000500,4
17019005800,17019000902,8
17019005800,17019005300,12
17019005800,17019005500,8
17019005800,17019005800,6
17019005800,17019005900,6
17019005800,17019011000,4
17019005800,17113001800,6
17019005900,17019000301,5
17019005900,17019000302,2
17019005900,17019000402,74
17019005900,17019001400,4
17019005900,17019005300,2
17019005900,17019005500,2
17019005900,17019005900,2
17019005900,17019011000,2
17019005900,17029000400,2
17019005900,17031243300,9
17019005900,17031820902,2
17019005900,17031842200,2
17019005900,17091012300,2
17019005900,17113001105,2
17019005900,17113001800,2
17019005900,17115000900,2
17019005900,17115001400,2
17019005900,17167001300,2
17019005900,17167001900,2
17019005900,17195001300,2
17019006000,17019000301,2
17019006000,17019000402,120
17019006000,17019001302,2
17019006000,17019005300,2
17019006000,17019005401,2
17019006000,17031243300,4
17019006000,17043846411,2
17019006000,17089854700,2
17019006000,17119403601,2
17019006000,17143001200,2
17019006000,17167002700,2
17019006000,17179021603,2
17019006000,17183001200,2
17019010100,17019000301,3
17019010100,17019000402,32
17019010100,17019000500,2
17019010100,17019000800,2
17019010100,17019000901,4
17019010100,17019001201,6
17019010100,17019005300,42
17019010100,17019005401,2
17019010100,17019005402,2
17019010100,17019005500,12
17019010100,17019010100,34
17019010100,17019010204,75
17019010100,17019010300,8
17019010100,17019010400,147
17019010100,17019011000,2
17019010100,17053962000,6
17019010100,17113001302,2
17019010204,17019000402,45
17019010204,17019000500,4
17019010204,17019000800,2
17019010204,17019000901,12
17019010204,17019000902,3
17019010204,17019001201,2
17019010204,17019001203,4
17019010204,17019001301,4
17019010204,17019005300,40
17019010204,17019005500,2
17019010204,17019010100,9
17019010204,17019010204,73
17019010204,17019010300,8
17019010204,17019010400,154
17019010204,17019011000,4
17019010204,17031243300,4
17019010204,17031820902,2
17019010204,17031980000,2
17019010204,17075950700,3
17019010204,17113001200,2
17019010300,17019000402,26
17019010300,17019000500,2
17019010300,17019000800,14
17019010300,17019000901,16
17019010300,17019000902,7
17019010300,17019001000,2
17019010300,17019001201,6
17019010300,17019005300,49
17019010300,17019005401,4
17019010300,17019005500,19
17019010300,17019010100,12
17019010300,17019010204,18
17019010300,17019010300,11
17019010300,17019010400,80
17019010300,17019010603,2
17019010300,17019010604,2
17019010300,17019011000,2
17019010300,17019011100,2
17019010300,17031243300,6
17019010300,17089854700,2
17019010400,17019000402,51
17019010400,17019000500,2
17019010400,17019000700,2
17019010400,17019000800,2
17019010400,17019000901,6
17019010400,17019000902,3
17019010400,17019001201,2
17019010400,17019005300,36
17019010400,17019005500,10
17019010400,17019010100,4
17019010400,17019010204,8
17019010400,17019010300,2
17019010400,17019010400,55
17019010400,17019011000,2
17019010400,17075950700,2
17019010400,17183010300,2
17019010500,17019000402,79
17019010500,17019000500,8
17019010500,17019000700,2
17019010500,17019000800,8
17019010500,17019000901,4
17019010500,17019000902,5
17019010500,17019001204,2
17019010500,17019005300,84
17019010500,17019005401,2
17019010500,17019005500,23
17019010500,17019005800,2
17019010500,17019010100,2
17019010500,17019010204,2
17019010500,17019010400,2
17019010500,17019010500,32
17019010500,17019010603,4
17019010500,17019011000,8
17019010500,17045070200,2
17019010500,17053962000,15
17019010500,17113001800,2
17019010601,17019000402,213
17019010601,17019000500,25
17019010601,17019000700,2
17019010601,17019000800,20
17019010601,17019000901,4
17019010601,17019000902,23
17019010601,17019001201,4
17019010601,17019001204,5
17019010601,17019001206,4
17019010601,17019001301,2
17019010601,17019001400,2
17019010601,17019005300,212
17019010601,17019005401,2
17019010601,17019005500,13
17019010601,17019010601,157
17019010601,17019010603,4
17019010601,17019010604,4
17019010601,17019011000,13
17019010601,17031804603,2
17019010601,17053962000,10
17019010601,17143003401,2
17019010601,17147954600,3
17019010603,17019000301,2
17019010603,17019000402,320
17019010603,17019000500,33
17019010603,17019000800,10
17019010603,17019000902,46
17019010603,17019001000,2
17019010603,17019001205,6
17019010603,17019001206,2
17019010603,17019001301,13
17019010603,17019001302,2
17019010603,17019001400,2
17019010603,17019005300,276
17019010603,17019005401,2
17019010603,17019005500,19
17019010603,17019005701,2
17019010603,17019005702,3
17019010603,17019005800,2
17019010603,17019010400,2
17019010603,17019010500,2
17019010603,17019010601,103
17019010603,17019010603,8
17019010603,17019010604,10
17019010603,17019011000,23
17019010603,17039971400,2
17019010603,17103000200,2
17019010603,17113001105,2
17019010603,17147954500,2
17019010603,17167001300,2
17019010603,17167002900,2
17019010604,17019000402,83
17019010604,17019000500,2
17019010604,17019000800,4
17019010604,17019000901,4
17019010604,17019000902,2
17019010604,17019001204,2
17019010604,17019001301,2
17019010604,17019001302,2
17019010604,17019005300,20
17019010604,17019005500,2
17019010604,17019010604,4
17019010604,17019010900,2
17019010604,17053962000,2
17019010604,17183010800,2
17019010700,17001001100,2
17019010700,17019000402,267
17019010700,17019000500,13
17019010700,17019000700,2
17019010700,17019000800,8
17019010700,17019000901,14
17019010700,17019000902,18
17019010700,17019001201,2
17019010700,17019001301,20
17019010700,17019001302,4
17019010700,17019005300,260
17019010700,17019005500,36
17019010700,17019005600,2
17019010700,17019005800,2
17019010700,17019010400,2
17019010700,17019010604,27
17019010700,17019010700,76
17019010700,17019011000,10
17019010700,17041952400,2
17019010700,17113000504,2
17019010700,17115000900,2
17019010800,17019000402,106
17019010800,17019000700,2
17019010800,17019000902,2
17019010800,17019001301,2
17019010800,17019005300,79
17019010800,17019005401,2
17019010800,17019005500,9
17019010800,17019010800,10
17019010800,17019011000,2
17019010800,17113001800,4
17019010900,17019000402,375
17019010900,17019000500,25
17019010900,17019000700,2
17019010900,17019000800,13
17019010900,17019000901,9
17019010900,17019000902,17
17019010900,17019001204,4
17019010900,17019001301,22
17019010900,17019001302,10
17019010900,17019001400,4
17019010900,17019005300,211
17019010900,17019005500,37
17019010900,17019005702,4
17019010900,17019010603,2
17019010900,17019010604,2
17019010900,17019010700,3
17019010900,17019010900,56
17019010900,17019011000,28
17019010900,17029000800,2
17019010900,17031243300,2
17019010900,17041952200,2
17019011000,17019000401,4
17019011000,17019000402,342
17019011000,17019000500,44
17019011000,17019000800,5
17019011000,17019000901,2
17019011000,17019000902,12
17019011000,17019001201,2
17019011000,17019001204,8
17019011000,17019001301,10
17019011000,17019001302,4
17019011000,17019001400,4
17019011000,17019005300,54
17019011000,17019005500,10
17019011000,17019005702,2
17019011000,17019005800,2
17019011000,17019005900,2
17019011000,17019011000,31
17019011000,17019011100,4
17019011100,17019000402,55
17019011100,17019000700,2
17019011100,17019001301,2
17019011100,17019001400,4
17019011100,17019005300,10
17019011100,17019005500,4
17019011100,17019005900,2
17021958100,17021958100,4
17021958100,17113001800,2
17021958100,17167000300,3
17021958100,17167001300,4
17021958100,17167001800,2
17021958100,17167002700,2
17021958100,17167002900,2
17021958200,17021958200,2
17021958200,17021958300,8
17021958200,17021958400,7
17021958200,17021958500,2
17021958200,17021958700,2
17021958200,17021959000,2
17021958200,17077011700,4
17021958200,17115001802,2
17021958200,17167000300,13
17021958200,17167001004,2
17021958200,17167001300,4
17021958200,17167002000,4
17021958200,17167002900,4
17021958200,17167003000,5
17021958300,17021958300,115
17021958300,17021958400,27
17021958300,17021958500,9
17021958300,17021958700,6
17021958300,17021958800,4
17021958300,17021959000,9
17021958300,17077011700,4
17021958300,17113001800,8
17021958300,17115002000,2
17021958300,17115002100,2
17021958300,17117956100,2
17021958300,17135958000,2
17021958300,17167000300,4
17021958300,17167000900,2
17021958300,17167001300,14
17021958300,17167001800,6
17021958300,17167001900,2
17021958300,17167002900,2
17021958300,17173959300,8
17021958400,17021958200,2
